tema,indicador,periodo,categoria,codigo_categoria,valor,unidade,territorio,codigo_territorio,nivel_geografico,situacao_periodo,fonte,fonte_url,data_extracao,observacao
abate,peso_carcacas,2024-12,Frangos,1094,32078057,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-03,Frangos,1094,35006607,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-06,Frangos,1094,33691025,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-09,Frangos,1094,34003249,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2025-12,Frangos,1094,33859348,kg,Mato Grosso do Sul,50,estado,ano_completo,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2026-03,Frangos,1094,38029999,kg,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,peso_carcacas,2026-06,Frangos,1094,35425606,kg,Mato Grosso do Sul,50,estado,parcial_ate_junho,IBGE Pesquisa Trimestral do Abate tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Local de abate na UF; não representa apenas Campo Grande.
abate,animais_abatidos,2024,Bovinos,1092,3755417,cabecas,Mato Grosso do Sul,50,estado,ano_completo,Soma mensal de IBGE tabela 1092,https://sidra.ibge.gov.br/tabela/1092,2026-09-17,Soma dos 12 meses; local de abate na UF.
abate,animais_abatidos,2025,Bovinos,1092,3930703,cabecas,Mato Grosso do Sul,50,estado,ano_completo,Soma mensal de IBGE tabela 1092,https://sidra.ibge.gov.br/tabela/1092,2026-09-17,Soma dos 12 meses; local de abate na UF.
abate,animais_abatidos,2026,Bovinos,1092,1900865,cabecas,Mato Grosso do Sul,50,estado,parcial_ate_junho,Soma mensal de IBGE tabela 1092,https://sidra.ibge.gov.br/tabela/1092,2026-09-17,Acumulado de janeiro a junho; não comparar diretamente com anos completos.
abate,peso_carcacas,2024,Bovinos,1092,1016173279,kg,Mato Grosso do Sul,50,estado,ano_completo,Soma mensal de IBGE tabela 1092,https://sidra.ibge.gov.br/tabela/1092,2026-09-17,Soma dos 12 meses; local de abate na UF.
abate,peso_carcacas,2025,Bovinos,1092,1055297390,kg,Mato Grosso do Sul,50,estado,ano_completo,Soma mensal de IBGE tabela 1092,https://sidra.ibge.gov.br/tabela/1092,2026-09-17,Soma dos 12 meses; local de abate na UF.
abate,peso_carcacas,2026,Bovinos,1092,511594657,kg,Mato Grosso do Sul,50,estado,parcial_ate_junho,Soma mensal de IBGE tabela 1092,https://sidra.ibge.gov.br/tabela/1092,2026-09-17,Acumulado de janeiro a junho; não comparar diretamente com anos completos.
abate,animais_abatidos,2024,Suínos,1093,2783640,cabecas,Mato Grosso do Sul,50,estado,ano_completo,Soma mensal de IBGE tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Soma dos 12 meses; local de abate na UF.
abate,animais_abatidos,2025,Suínos,1093,3108277,cabecas,Mato Grosso do Sul,50,estado,ano_completo,Soma mensal de IBGE tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Soma dos 12 meses; local de abate na UF.
abate,animais_abatidos,2026,Suínos,1093,2005074,cabecas,Mato Grosso do Sul,50,estado,parcial_ate_junho,Soma mensal de IBGE tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Acumulado de janeiro a junho; não comparar diretamente com anos completos.
abate,peso_carcacas,2024,Suínos,1093,257443617,kg,Mato Grosso do Sul,50,estado,ano_completo,Soma mensal de IBGE tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Soma dos 12 meses; local de abate na UF.
abate,peso_carcacas,2025,Suínos,1093,294413211,kg,Mato Grosso do Sul,50,estado,ano_completo,Soma mensal de IBGE tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Soma dos 12 meses; local de abate na UF.
abate,peso_carcacas,2026,Suínos,1093,192805555,kg,Mato Grosso do Sul,50,estado,parcial_ate_junho,Soma mensal de IBGE tabela 1093,https://sidra.ibge.gov.br/tabela/1093,2026-09-17,Acumulado de janeiro a junho; não comparar diretamente com anos completos.
abate,animais_abatidos,2024,Frangos,1094,183071536,cabecas,Mato Grosso do Sul,50,estado,ano_completo,Soma mensal de IBGE tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Soma dos 12 meses; local de abate na UF.
abate,animais_abatidos,2025,Frangos,1094,179159145,cabecas,Mato Grosso do Sul,50,estado,ano_completo,Soma mensal de IBGE tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Soma dos 12 meses; local de abate na UF.
abate,animais_abatidos,2026,Frangos,1094,92383474,cabecas,Mato Grosso do Sul,50,estado,parcial_ate_junho,Soma mensal de IBGE tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Acumulado de janeiro a junho; não comparar diretamente com anos completos.
abate,peso_carcacas,2024,Frangos,1094,413667940,kg,Mato Grosso do Sul,50,estado,ano_completo,Soma mensal de IBGE tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Soma dos 12 meses; local de abate na UF.
abate,peso_carcacas,2025,Frangos,1094,423521708,kg,Mato Grosso do Sul,50,estado,ano_completo,Soma mensal de IBGE tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Soma dos 12 meses; local de abate na UF.
abate,peso_carcacas,2026,Frangos,1094,220947941,kg,Mato Grosso do Sul,50,estado,parcial_ate_junho,Soma mensal de IBGE tabela 1094,https://sidra.ibge.gov.br/tabela/1094,2026-09-17,Acumulado de janeiro a junho; não comparar diretamente com anos completos.
abate,animais_abatidos,2024,Três espécies do painel,,189610593,cabecas,Mato Grosso do Sul,50,estado,ano_completo,"Cálculo sobre IBGE tabelas 1092, 1093 e 1094",https://sidra.ibge.gov.br/pesquisa/abate/tabelas,2026-09-17,"Soma de bovinos, suínos e frangos; local de abate na UF."
abate,peso_carcacas,2024,Três espécies do painel,,1687284836,kg,Mato Grosso do Sul,50,estado,ano_completo,"Cálculo sobre IBGE tabelas 1092, 1093 e 1094",https://sidra.ibge.gov.br/pesquisa/abate/tabelas,2026-09-17,"Soma de bovinos, suínos e frangos; local de abate na UF."
abate,animais_abatidos,2025,Três espécies do painel,,186198125,cabecas,Mato Grosso do Sul,50,estado,ano_completo,"Cálculo sobre IBGE tabelas 1092, 1093 e 1094",https://sidra.ibge.gov.br/pesquisa/abate/tabelas,2026-09-17,"Soma de bovinos, suínos e frangos; local de abate na UF."
abate,peso_carcacas,2025,Três espécies do painel,,1773232309,kg,Mato Grosso do Sul,50,estado,ano_completo,"Cálculo sobre IBGE tabelas 1092, 1093 e 1094",https://sidra.ibge.gov.br/pesquisa/abate/tabelas,2026-09-17,"Soma de bovinos, suínos e frangos; local de abate na UF."
abate,animais_abatidos,2026,Três espécies do painel,,96289413,cabecas,Mato Grosso do Sul,50,estado,parcial_ate_junho,"Cálculo sobre IBGE tabelas 1092, 1093 e 1094",https://sidra.ibge.gov.br/pesquisa/abate/tabelas,2026-09-17,Acumulado janeiro a junho.
abate,peso_carcacas,2026,Três espécies do painel,,925348153,kg,Mato Grosso do Sul,50,estado,parcial_ate_junho,"Cálculo sobre IBGE tabelas 1092, 1093 e 1094",https://sidra.ibge.gov.br/pesquisa/abate/tabelas,2026-09-17,Acumulado janeiro a junho.
